"UF";"Partido";"Número do candidato";"Nome do candidato";"Nome do candidato (urna)";"Cargo";"Situação da candidatura";"Detalhe situação candidatura";"Data eleição";
"AP";"PTB";"14000";"ANTONIO PAULO DE OLIVEIRA FURLAN";"DR. FURLAN";"Deputado Estadual";"Cadastrado";"Aguardando julgamento";"7.10.2018"
"AP";"PDT";"1234";"ANTÔNIO PINHEIRO TELES JUNIOR";"TELES JR";"Deputado Federal";"Cadastrado";"Aguardando julgamento";"7.10.2018"
"AP";"PDT";"1212";"ANTONIO ROBERTO RODRIGUES GOES DA SILVA";"ROBERTO";"Deputado Federal";"Cadastrado";"Aguardando julgamento";"7.10.2018"
"AP";"PTB";"14123";"ANTONIO ROCHA FERREIRA";"TONI";"Deputado Estadual";"Cadastrado";"Aguardando julgamento";"7.10.2018"
"AP";"PDT";"12222";"ANTONIO SÉRGIO DE MENDONÇA FREIRE";"DR. SÉRGIO FREIRE";"Deputado Estadual";"Cadastrado";"Aguardando julgamento";"7.10.2018"
"AP";"PDT";"12";"ANTONIO WALDEZ GÓES DA SILVA";"WALDEZ";"Governador";"Cadastrado";"Aguardando julgamento";"7.10.2018"
"AP";"DEM";"25321";"ARIANE MARTINS DA SILVA CRUZ";"ARIANE CRUZ. ARIANE MARTINS";"Deputado Estadual";"Cadastrado";"Aguardando julgamento";"7.10.2018"
"AP";"PSC";"20580";"ARIELSON MATIAS TAVARES";"ARIELSON TAVARES";"Deputado Estadual";"Cadastrado";"Aguardando julgamento";"7.10.2018"
"AP";"PTC";"36222";"ARILSON LOBATO MELO";"ARILSON MELO";"Deputado Estadual";"Cadastrado";"Aguardando julgamento";"7.10.2018"
"AP";"PRP";"4477";"ARISTIDES DA SILVA LOPES";"PR DIDIO";"Deputado Federal";"Cadastrado";"Aguardando julgamento";"7.10.2018"
"AP";"PRB";"10144";"ARISTÓBULO ALEXANDRE COELHO NETO";"PASTOR ALEXANDRE";"Deputado Estadual";"Cadastrado";"Aguardando julgamento";"7.10.2018"
"AP";"PRP";"44567";"ARIVALDO DOS SANTOS SERRA";"BADICO";"Deputado Estadual";"Cadastrado";"Aguardando julgamento";"7.10.2018"
"AP";"PSOL";"5050";"AROLDO RABELO DA SILVA FILHO";"PROFESSOR AROLDO RABELO";"Deputado Federal";"Cadastrado";"Aguardando julgamento";"7.10.2018"
"AP";"PTC";"36987";"ARTHUR PEIXOTO MARQUES";"CAPITÃO PEIXOTO";"Deputado Estadual";"Cadastrado";"Aguardando julgamento";"7.10.2018"
"AP";"PV";"4343";"ASDRUBAL SILVA DE OLIVEIRA";"ASDRUBAL OLIVEIRA";"Deputado Federal";"Cadastrado";"Aguardando julgamento";"7.10.2018"
"AP";"PSC";"20190";"AUGUSTO CESAR COSTA OLIVEIRA";"CESAR COSTA";"Deputado Estadual";"Cadastrado";"Aguardando julgamento";"7.10.2018"
"AP";"SOLIDARIEDADE";"77321";"AUGUSTO FELIX DA SILVA NETO";"AUGUSTO FÉLIX";"Deputado Estadual";"Cadastrado";"Aguardando julgamento";"7.10.2018"
"AP";"PT";"13131";"BEANE GOMES FERREIRA";"BEANE GOMES";"Deputado Estadual";"Cadastrado";"Aguardando julgamento";"7.10.2018"
"AP";"PT";"13456";"BELARMINO BORGES GOMES";"TIO GIGANTE";"Deputado Estadual";"Cadastrado";"Aguardando julgamento";"7.10.2018"
"AP";"PSB";"40777";"BENEDITO DA GAMA MACHADO";"PROFESSOR BENE BIGOTA";"Deputado Estadual";"Cadastrado";"Aguardando julgamento";"7.10.2018"
"AP";"PT";"13000";"BENILSON DA SILVA VILHENA BRITO";"BENILSON BRITO";"Deputado Estadual";"Cadastrado";"Aguardando julgamento";"7.10.2018"
"AP";"PP";"1125";"BERENICE LAZAME  DOS SANTOS";"BERENICE LAZAMÉ";"Deputado Federal";"Cadastrado";"Aguardando julgamento";"7.10.2018"
"AP";"PTC";"36236";"BESALIEL DE OLIVEIRA RODRIGUES";"BESALIEL";"Deputado Estadual";"Cadastrado";"Aguardando julgamento";"7.10.2018"
"AP";"PSC";"20300";"BRUNO ABREU DE OLIVEIRA";"BRUNO B3";"Deputado Estadual";"Cadastrado";"Aguardando julgamento";"7.10.2018"
"AP";"PSD";"55222";"BRUNO MANOEL REZENDE";"BRUNO MINEIRO";"Deputado Estadual";"Cadastrado";"Aguardando julgamento";"7.10.2018"
"AP";"PV";"43360";"BRYANNE BRISSIAN DE SOUZA NOBRE";"BRYANNE NOBRE";"Deputado Estadual";"Cadastrado";"Aguardando julgamento";"7.10.2018"
"AP";"PPS";"23023";"CARLOS ALBERTO GOMES";"CARLÃO O CARIOCA";"Deputado Estadual";"Cadastrado";"Aguardando julgamento";"7.10.2018"
"AP";"PP";"11011";"CARLOS ALBERTO LOBATO LIMA";"CARLOS LOBATO";"Deputado Estadual";"Cadastrado";"Aguardando julgamento";"7.10.2018"
"AP";"PR";"22789";"CARLOS ALBERTO NUNES DE OLIVEIRA JUNIOR";"BOTO";"Deputado Estadual";"Cadastrado";"Aguardando julgamento";"7.10.2018"
"AP";"PR";"22345";"CARLOS ALBERTO SAMPAIO CANTUARIA";"KEKA CANTUÁRIA";"Deputado Estadual";"Cadastrado";"Aguardando julgamento";"7.10.2018"
"AP";"PRB";"10147";"CARLOS ANTÔNIO OLIVEIRA SANTOS";"PASTOR OLIVEIRA";"Deputado Estadual";"Cadastrado";"Aguardando julgamento";"7.10.2018"
"AP";"PSB";"4040";"CARLOS CAMILO GOES CAPIBERIBE";"CAMILO CAPIBERIBE";"Deputado Federal";"Cadastrado";"Aguardando julgamento";"7.10.2018"
"AP";"PROS";"90123";"CARLOS MURILO PINHEIRO";"CARLOS MURILO";"Deputado Estadual";"Cadastrado";"Aguardando julgamento";"7.10.2018"
"AP";"PV";"43167";"CARLOS ORACIO DOS SANTOS";"CARLOS ORACIO";"Deputado Estadual";"Cadastrado";"Aguardando julgamento";"7.10.2018"
"AP";"PSOL";"5040";"CARLOS RINALDO NOGUEIRA MARTINS";"RINALDO";"Deputado Federal";"Inapto";"Renúncia";"7.10.2018"
"AP";"PPS";"23147";"CAROLINE ALMEIDA DE ARAUJO FREIRES";"CAROL ROCHA";"Deputado Estadual";"Cadastrado";"Aguardando julgamento";"7.10.2018"
"AP";"PSDB";"45321";"CASSIUS CLAY LEMOS CARVALHO";"CASSIUS CLAY";"Deputado Estadual";"Cadastrado";"Aguardando julgamento";"7.10.2018"
"AP";"DEM";"25190";"CEZAR AUGUSTO VIEIRA";"DELEGADO CEZAR";"Deputado Estadual";"Cadastrado";"Aguardando julgamento";"7.10.2018"
"AP";"REDE";"18800";"CHARLENE CRISTINA TAVARES";"TINA TAVARES";"Deputado Estadual";"Cadastrado";"Aguardando julgamento";"7.10.2018"
"AP";"PROS";"90124";"CHARLES ABRAAO DOS SANTOS AROUCHE";"CHARLES BROWN";"Deputado Estadual";"Cadastrado";"Aguardando julgamento";"7.10.2018"
"AP";"PROS";"90112";"CHARLON DE JESUS RODRIGUES DA SILVA E SILVA";"SCHARLLON GÓES";"Deputado Estadual";"Cadastrado";"Aguardando julgamento";"7.10.2018"
"AP";"PR";"22777";"CHARLY JHONE SANTOS DE SOUSA";"CHARLY JHONE";"Deputado Estadual";"Cadastrado";"Aguardando julgamento";"7.10.2018"
"AP";"PR";"22112";"CLARISSE ALVES MACIEL";"CLARISSE MACIEL";"Deputado Estadual";"Cadastrado";"Aguardando julgamento";"7.10.2018"
"AP";"PSB";"40888";"CLAUDIO BAHIA DA SILVA";"CLAUDIO BAHIA";"Deputado Estadual";"Cadastrado";"Aguardando julgamento";"7.10.2018"
"AP";"PTB";"14333";"CLAUDIO CARVALHO DOS SANTOS";"CLAUDIO CARVALHO";"Deputado Estadual";"Cadastrado";"Aguardando julgamento";"7.10.2018"
"AP";"REDE";"18369";"CLAUDIOMAR ROSA DA SILVA";"CLAUDIOMAR";"Deputado Estadual";"Cadastrado";"Aguardando julgamento";"7.10.2018"
"AP";"AVANTE";"70321";"CLAUDIONOR DE JESUS MACIEL";"CLAUDIO MACIEL";"Deputado Estadual";"Cadastrado";"Aguardando julgamento";"7.10.2018"
"AP";"PSD";"55555";"CLEIA MESQUITA ISABEL DA SILVEIRA";"CLEIA MESQUITA";"Deputado Estadual";"Cadastrado";"Aguardando julgamento";"7.10.2018"
"AP";"PTB";"14369";"CLEIDEVAN RIBEIRO LEITE";"PASTOR";"Deputado Estadual";"Cadastrado";"Aguardando julgamento";"7.10.2018"
"AP";"PPL";"5498";"CLEOBERNALDO RIBEIRO LEITE";"LEITE";"Deputado Federal";"Cadastrado";"Aguardando julgamento";"7.10.2018"
"AP";"PHS";"3199";"CLEUDO PEREIRA DA TRINDADE";"CLEUDO";"Deputado Federal";"Cadastrado";"Aguardando julgamento";"7.10.2018"
"AP";"PTC";"36777";"CLEYTON DA SILVA DIAS";"CLEYTON DIAS";"Deputado Estadual";"Cadastrado";"Aguardando julgamento";"7.10.2018"
"AP";"PSC";"20789";"CLEZIAN DA SILVA OLIVEIRA";"PASTOR CLEZIAN PERES";"Deputado Estadual";"Cadastrado";"Aguardando julgamento";"7.10.2018"
"AP";"PSB";"4077";"CRISTINA ELANE GUERREIRO BASTO";"CRISTINA GUERREIRO";"Deputado Federal";"Inapto";"Renúncia";"7.10.2018"
"AP";"PSC";"20456";"CRISTINA MACIEL ARAUJO";"CRIS MACIEL";"Deputado Estadual";"Cadastrado";"Aguardando julgamento";"7.10.2018"
"AP";"SOLIDARIEDADE";"77777";"CRISTINA SANTOS DE OLIVEIRA COSME";"CRISTINA DA ABB";"Deputado Estadual";"Cadastrado";"Aguardando julgamento";"7.10.2018"
"AP";"PRB";"10122";"CYNTIA JAKELINE SOUTO ROTTER";"CYNTIA SOUTO";"Deputado Estadual";"Cadastrado";"Aguardando julgamento";"7.10.2018"
"AP";"PT";"13369";"DAIMINI BRAGA DE ARAUJO";"DAIMINI";"Deputado Estadual";"Cadastrado";"Aguardando julgamento";"7.10.2018"
"AP";"PHS";"31500";"DANIEL DOMINGOS DOS SANTOS";"DANIEL JARI";"Deputado Estadual";"Cadastrado";"Aguardando julgamento";"7.10.2018"
"AP";"PMN";"333";"DANIEL MARCIO FERREIRA FORTUNA";"PAIZÃO";"Senador 2º Suplente";"Cadastrado";"Aguardando julgamento";"7.10.2018"
"AP";"PV";"43000";"DARIO GOMES DIAS";"DARIO DIAS";"Deputado Estadual";"Cadastrado";"Aguardando julgamento";"7.10.2018"
"AP";"PSTU";"161";"DAVI IVÃ MARTINS DA SILVA";"DR. DAVI";"Senador";"Cadastrado";"Aguardando julgamento";"7.10.2018"
"AP";"DEM";"25";"DAVID SAMUEL ALCOLUMBRE TOBELEM";"DAVI";"Governador";"Cadastrado";"Aguardando julgamento";"7.10.2018"
"AP";"PSDB";"45333";"DEJACI DE JESUS OLIVEIRA";"DEJACI DE JESUS";"Deputado Estadual";"Cadastrado";"Aguardando julgamento";"7.10.2018"
"AP";"MDB";"15777";"DENIS MARQUES RODRIGUES";"DENIS MARQUES";"Deputado Estadual";"Cadastrado";"Aguardando julgamento";"7.10.2018"
"AP";"PC do B";"65456";"DENIZE PASSINHO DE OLIVEIRA";"DENIZE PASSINHO";"Deputado Estadual";"Cadastrado";"Aguardando julgamento";"7.10.2018"
"AP";"DC";"27123";"DEUZARINA DE ARAUJO CHAVES";"DEUZA SAÚDE";"Deputado Estadual";"Cadastrado";"Aguardando julgamento";"7.10.2018"
"AP";"REDE";"1823";"DIEGO CASTRO SILVA";"DIEGO SILVA DO PARK";"Deputado Federal";"Cadastrado";"Aguardando julgamento";"7.10.2018"
"AP";"PSD";"55234";"DIELSON COSTA MUNIZ";"DIELSON MUNIZ AVANÇA SAUDE";"Deputado Estadual";"Cadastrado";"Aguardando julgamento";"7.10.2018"
"AP";"PMB";"35123";"DIOGO WENCESLAU VILHENA SENIOR";"DIOGO SENIOR";"Deputado Estadual";"Cadastrado";"Aguardando julgamento";"7.10.2018"
"AP";"PSB";"4004";"DIRCEU LIMA BARRETO";"DIRCEU BARRETO";"Deputado Federal";"Inapto";"Renúncia";"7.10.2018"
"AP";"PSOL";"50999";"DODSOM KENNEDY MORAES DA PAIXÃO";"BOLA DO  FALA COMUNIDADE";"Deputado Estadual";"Cadastrado";"Aguardando julgamento";"7.10.2018"
"AP";"PDT";"12339";"DOMINGOS SAVIO DE SOUZA GUERREIRO";"DR. SAVIO GUERREIRO";"Deputado Estadual";"Cadastrado";"Aguardando julgamento";"7.10.2018"
"AP";"PODE";"19128";"DONICE NAZARÉ FREITAS DOS SANTOS";"DONICE DA SAÚDE";"Deputado Estadual";"Cadastrado";"Aguardando julgamento";"7.10.2018"
"AP";"PT";"1312";"DORALICE NASCIMENTO DE SOUZA";"DORA NASCIMENTO";"Deputado Federal";"Cadastrado";"Aguardando julgamento";"7.10.2018"
"AP";"PSDB";"450";"DORIMAR DOS SANTOS BARBOSA";"DORIMAR BARBOSA";"Senador 1º Suplente";"Cadastrado";"Aguardando julgamento";"7.10.2018"
"AP";"PC do B";"65065";"DORIVAL DA COSTA DOS SANTOS";"PROFESSOR DORIVAL NEI";"Deputado Estadual";"Cadastrado";"Aguardando julgamento";"7.10.2018"
"AP";"PV";"43075";"DULCICLEIA DOS ANJOS BRITO";"DULCE PRETA";"Deputado Estadual";"Cadastrado";"Aguardando julgamento";"7.10.2018"
"AP";"PODE";"19777";"DURCELI DOS SANTOS BARROS";"DULCY BARROS";"Deputado Estadual";"Cadastrado";"Aguardando julgamento";"7.10.2018"
"AP";"PDT";"12122";"ECLEMILDA MACIAL SILVA";"PROFESSORA ECLEMILDA";"Deputado Estadual";"Cadastrado";"Aguardando julgamento";"7.10.2018"
"AP";"REDE";"1888";"EDENILSON ALENCAR DE MENDONCA";"DR. ALENCAR";"Deputado Federal";"Cadastrado";"Aguardando julgamento";"7.10.2018"
"AP";"PR";"22171";"EDGAR DO NASCIMENTO CASTELO";"EDGAR CASTELO";"Deputado Estadual";"Cadastrado";"Aguardando julgamento";"7.10.2018"
"AP";"PROS";"90360";"EDIAM BRITO DA SILVA";"EDIAM SILVA";"Deputado Estadual";"Cadastrado";"Aguardando julgamento";"7.10.2018"
"AP";"PT";"1380";"EDILSON VIEIRA ROCHA";"ROCHA DO SUCATÃO";"Deputado Federal";"Cadastrado";"Aguardando julgamento";"7.10.2018"
"AP";"PDT";"12347";"EDINALDO GUEDES DE SOUZA";"SUB TEN. E GUEDES";"Deputado Estadual";"Cadastrado";"Aguardando julgamento";"7.10.2018"
"AP";"PR";"22133";"EDINALDO LIMA PANTOJA";"PASTOR THEO PANTOJA";"Deputado Estadual";"Cadastrado";"Aguardando julgamento";"7.10.2018"
"AP";"PSC";"20010";"EDINALDO MONTEIRO ALMEIDA";"EDINALDO MONTEIRO";"Deputado Estadual";"Cadastrado";"Aguardando julgamento";"7.10.2018"
"AP";"DEM";"25369";"EDINOELSON PEREIRA DA TRINDADE";"EDINOELSON CARECA";"Deputado Estadual";"Cadastrado";"Aguardando julgamento";"7.10.2018"
"AP";"PROS";"90000";"EDINOMAR DE SOUZA GUERRA";"EDINOMAR";"Deputado Estadual";"Cadastrado";"Aguardando julgamento";"7.10.2018"
"AP";"PTC";"36036";"EDIO DOS SANTOS PINHEIRO";"PR. ÉDIO";"Deputado Estadual";"Cadastrado";"Aguardando julgamento";"7.10.2018"
"AP";"PSDB";"450";"EDIVAL CABRAL TORK";"EDIVAL TORK";"Senador 2º Suplente";"Cadastrado";"Aguardando julgamento";"7.10.2018"
"AP";"PODE";"19004";"EDIVAN MACHADO NASCIMENTO";"MACHADO";"Deputado Estadual";"Cadastrado";"Aguardando julgamento";"7.10.2018"
"AP";"PTC";"36192";"EDMILSA MORAIS BRITO";"EDMILSA BRITO";"Deputado Estadual";"Cadastrado";"Aguardando julgamento";"7.10.2018"
"AP";"PSD";"55123";"EDNA AUZIER";"EDNA AUZIER";"Deputado Estadual";"Cadastrado";"Aguardando julgamento";"7.10.2018"
"AP";"PT";"13128";"EDNA MELO RIBEIRO";"EDNA MELO";"Deputado Estadual";"Cadastrado";"Aguardando julgamento";"7.10.2018"
"AP";"REDE";"1825";"EDUARDO JACINTHO FLEURY";"EDUARDO FLEURY";"Deputado Federal";"Cadastrado";"Aguardando julgamento";"7.10.2018"
"AP";"PTB";"1414";"EDUARDO SEABRA DA COSTA";"EDUARDO SEABRA";"Deputado Federal";"Cadastrado";"Aguardando julgamento";"7.10.2018"
"AP";"PSDB";"45190";"EDVALDO LIMA MAFRA";"CORONEL MAFRA";"Deputado Estadual";"Cadastrado";"Aguardando julgamento";"7.10.2018"
"AP";"PSDB";"45999";"EDVANILZA AMARAL DE SOUZA";"BIA AMARAL";"Deputado Estadual";"Cadastrado";"Aguardando julgamento";"7.10.2018"
"AP";"PODE";"19155";"ELDO MONTEIRO DUARTE";"ELDO MONTEIRO";"Deputado Estadual";"Cadastrado";"Aguardando julgamento";"7.10.2018"
"AP";"PMB";"35333";"ELIANA CORTES DE SOUZA";"ELIANA CORTES";"Deputado Estadual";"Cadastrado";"Aguardando julgamento";"7.10.2018"
"AP";"MDB";"15152";"ELIANE CAMILO DA SILVA BASTOS";"ELIANE SILVA";"Deputado Estadual";"Cadastrado";"Aguardando julgamento";"7.10.2018"
"AP";"PSC";"20121";"ELINILDO DA COSTA FERREIRA";"NILDO FERREIRA";"Deputado Estadual";"Cadastrado";"Aguardando julgamento";"7.10.2018"
"AP";"PSTU";"161";"ELISANGELA MARQUES DA SILVA";"ELISANGELA MARQUES";"Senador 1º Suplente";"Cadastrado";"Aguardando julgamento";"7.10.2018"
"AP";"SOLIDARIEDADE";"77123";"ELISANGELA MIRA DOS SANTOS";"MAROCA DO PORRUDO";"Deputado Estadual";"Cadastrado";"Aguardando julgamento";"7.10.2018"
"AP";"PSD";"55788";"ELIZEU COSTA MONTEVERDE";"RODRIGO MONTEVERDE";"Deputado Estadual";"Cadastrado";"Aguardando julgamento";"7.10.2018"
"AP";"PHS";"31444";"ELOISA DA SILVA NERY";"PROFESSORA ELÔ";"Deputado Estadual";"Cadastrado";"Aguardando julgamento";"7.10.2018"
"AP";"PP";"11777";"ELSON NERY PEREIRA";"ELSON NERY";"Deputado Estadual";"Cadastrado";"Aguardando julgamento";"7.10.2018"
"AP";"DEM";"25789";"ELTON ANICA DOS SANTOS";"ELTON ANICA";"Deputado Estadual";"Cadastrado";"Aguardando julgamento";"7.10.2018"
"AP";"PHS";"3111";"ELTON SANDOKAN LIMA RIBEIRO";"SARGENTO SANDOKAN";"Deputado Federal";"Cadastrado";"Aguardando julgamento";"7.10.2018"
"AP";"PPS";"23111";"ELZA LOPES DOS SANTOS";"ELZA LOPES";"Deputado Estadual";"Cadastrado";"Aguardando julgamento";"7.10.2018"
"AP";"PDT";"12580";"EMANUEL DA SILVA BRITO";"EMANUEL BRITO - AQUIAP";"Deputado Estadual";"Cadastrado";"Aguardando julgamento";"7.10.2018"
"AP";"REDE";"1877";"EMANUEL TOCANTINS RODRIGUES";"PROF. EMANUEL RODRIGUES";"Deputado Federal";"Cadastrado";"Aguardando julgamento";"7.10.2018"
"AP";"PODE";"19111";"EMERSON ALMEIDA CARDOSO";"EMERSON CARDOSO";"Deputado Estadual";"Cadastrado";"Aguardando julgamento";"7.10.2018"
"AP";"REDE";"18190";"EMERSON REAL DA SILVA";"EMERSON REAL";"Deputado Estadual";"Cadastrado";"Aguardando julgamento";"7.10.2018"
"AP";"PSD";"55800";"ENILDO PENA DO AMARAL";"DR. ENILDO PENA";"Deputado Estadual";"Cadastrado";"Aguardando julgamento";"7.10.2018"
"AP";"PSC";"20500";"ENYELLEN CAMPOS SALES";"ENYELLEN SALES";"Deputado Estadual";"Cadastrado";"Aguardando julgamento";"7.10.2018"
"AP";"PR";"2255";"ERALDO DA SILVA TRINDADE";"ERALDO TRINDADE";"Deputado Federal";"Cadastrado";"Aguardando julgamento";"7.10.2018"
"AP";"PDT";"12345";"ERICLAUDIO ALENCAR ROCHA";"ERICLAUDIO";"Deputado Estadual";"Cadastrado";"Aguardando julgamento";"7.10.2018"
"AP";"PPS";"23180";"ERIENE MONTEIRO DA SILVA";"BILU MONTEIRO";"Deputado Estadual";"Cadastrado";"Aguardando julgamento";"7.10.2018"
"AP";"PR";"22193";"ERRINELSON VIEIRA PIMENTEL";"R.NELSON";"Deputado Estadual";"Cadastrado";"Aguardando julgamento";"7.10.2018"
"AP";"PT";"1333";"ERROLFLYNN DE SOUZA PAIXAO";"ERROLFLYNN PAIXÃO";"Deputado Federal";"Cadastrado";"Aguardando julgamento";"7.10.2018"
"AP";"PTC";"36900";"ESDRAS HERLLEM DO AMARAL PANTOJA";"ESDRAS PANTOJA";"Deputado Estadual";"Cadastrado";"Aguardando julgamento";"7.10.2018"
"AP";"REDE";"18003";"ESMERALDA BARBOSA GARCIA";"ESMERALDA";"Deputado Estadual";"Cadastrado";"Aguardando julgamento";"7.10.2018"
"AP";"PR";"2232";"ESTEFANY CAROLINE MONTEIRO DUARTE";"ESTEFANY MONTEIRO";"Deputado Federal";"Cadastrado";"Aguardando julgamento";"7.10.2018"
"AP";"PSC";"20200";"ESTER RODRIGUES DE MELO DA SILVA";"ESTER SILVA";"Deputado Estadual";"Cadastrado";"Aguardando julgamento";"7.10.2018"
"AP";"PSB";"4099";"EUDASIO ALMEIDA DA SILVA";"ALMEIDA DOS CONSIGNADOS";"Deputado Federal";"Cadastrado";"Aguardando julgamento";"7.10.2018"
"AP";"PPL";"5421";"EUDES GOMES DA COSTA";"CHIA GOMES";"Deputado Federal";"Cadastrado";"Aguardando julgamento";"7.10.2018"
"AP";"PRP";"44513";"EUGENE LUDWIG ARAUJO GUEDES";"EUGENE GUEDES";"Deputado Estadual";"Cadastrado";"Aguardando julgamento";"7.10.2018"
"AP";"PC do B";"65321";"EULALIO MODESTO DE OLIVEIRA FILHO";"PROFESSOR EULALIO MODESTO";"Deputado Estadual";"Cadastrado";"Aguardando julgamento";"7.10.2018"
"AP";"PTC";"36888";"EUNICE MARIA AGUIAR JARDIM";"ROSA DO POVÃO";"Deputado Estadual";"Cadastrado";"Aguardando julgamento";"7.10.2018"
"AP";"PR";"2200";"EURISON DE ANDRADE DA SILVA";"ERISON REAL";"Deputado Federal";"Cadastrado";"Aguardando julgamento";"7.10.2018"
"AP";"PSB";"40112";"EURY SALLES FARIAS";"EURY FARIAS";"Deputado Estadual";"Cadastrado";"Aguardando julgamento";"7.10.2018"
"AP";"PT";"13012";"EVALDO BARROS MONTEIRO";"EVALDO MONTEIRO";"Deputado Estadual";"Cadastrado";"Aguardando julgamento";"7.10.2018"
"AP";"PSB";"40444";"EVALDO LIMA DE OLIVEIRA";"EVALDO";"Deputado Estadual";"Cadastrado";"Aguardando julgamento";"7.10.2018"
"AP";"AVANTE";"7066";"EVANDRO COSTA MILHOMEN";"EVANDRO MILHOMEN";"Deputado Federal";"Cadastrado";"Aguardando julgamento";"7.10.2018"
"AP";"PODE";"19100";"EVANDRO EDSON BARBOSA FERREIRA";"EVANDRO DO OIAPOQUE";"Deputado Estadual";"Cadastrado";"Aguardando julgamento";"7.10.2018"
"AP";"REDE";"18888";"EVERTON SILVA NERY";"TON NERY";"Deputado Estadual";"Cadastrado";"Aguardando julgamento";"7.10.2018"
"AP";"PSC";"20020";"EZIEL DE LIMA GOMES";"EZIEL GOMES";"Deputado Estadual";"Cadastrado";"Aguardando julgamento";"7.10.2018"
"AP";"PR";"22111";"FABIANO LEANDRO OLIVEIRA";"DR FABIANO";"Deputado Estadual";"Cadastrado";"Aguardando julgamento";"7.10.2018"
"AP";"PSB";"40130";"FABIO WILSON MOREIRA JUCA";"FABIO JUCÁ";"Deputado Estadual";"Cadastrado";"Aguardando julgamento";"7.10.2018"
"AP";"PC do B";"65000";"FABRÍCIO BEVILACQUA FURLAN";"FABRÍCIO FURLAN";"Deputado Estadual";"Cadastrado";"Aguardando julgamento";"7.10.2018"
"AP";"MDB";"151";"FÁTIMA LÚCIA PELAES";"FÁTIMA PELAES";"Senador";"Cadastrado";"Aguardando julgamento";"7.10.2018"
"AP";"PSL";"17890";"FERNANDO DA SILVA PEDROSO";"FERNANDO PEDROSO";"Deputado Estadual";"Cadastrado";"Aguardando julgamento";"7.10.2018"
"AP";"PRP";"44190";"FIRMO DE ALMEIDA RIBEIRO JUNIOR";"SGT F. JUNIOR";"Deputado Estadual";"Cadastrado";"Aguardando julgamento";"7.10.2018"
"AP";"PR";"22731";"FLORENTINA FERREIRA ARAUJO";"FLORENTINA";"Deputado Estadual";"Cadastrado";"Aguardando julgamento";"7.10.2018"
"AP";"PSB";"40222";"FRANCEMARE VIDAL MIRA DA SILVA";"FRANCE VIDAL";"Deputado Estadual";"Cadastrado";"Aguardando julgamento";"7.10.2018"
"AP";"PSB";"40999";"FRANCILENE LOBO MARTINS NASCIMENTO";"LENE LOBO";"Deputado Estadual";"Cadastrado";"Aguardando julgamento";"7.10.2018"
"AP";"PHS";"31000";"FRANCIMAR PENA CUSTODIO";"FRANCIMAR";"Deputado Estadual";"Cadastrado";"Aguardando julgamento";"7.10.2018"
"AP";"PRP";"44800";"FRANCIMARIO DA SILVA FROTA";"MARIO FROTA";"Deputado Estadual";"Cadastrado";"Aguardando julgamento";"7.10.2018"
"AP";"PSC";"20007";"FRANCINEI ALCANTARA FIGUEIREDO";"CERTINHO";"Deputado Estadual";"Cadastrado";"Aguardando julgamento";"7.10.2018"
"AP";"PRP";"44678";"FRANCISCO ARIADNY SILVA SANTOS";"DJ ARIADNY";"Deputado Estadual";"Cadastrado";"Aguardando julgamento";"7.10.2018"
"AP";"PATRI";"51000";"FRANCISCO DA SILVA DJU";"FRANCISCO DJU";"Deputado Estadual";"Cadastrado";"Aguardando julgamento";"7.10.2018"
"AP";"PR";"22888";"FRANCISCO NOGUEIRA DA SILVA";"CHICO NOGUEIRA";"Deputado Estadual";"Cadastrado";"Aguardando julgamento";"7.10.2018"
"AP";"DEM";"25450";"FRANCISDALVA SILBERA DOS SANTOS";"DALVA SILVERA";"Deputado Estadual";"Cadastrado";"Aguardando julgamento";"7.10.2018"
"AP";"PT";"13580";"FRANCO DE SA AIEZZA";"FRANCO SÁ";"Deputado Estadual";"Cadastrado";"Aguardando julgamento";"7.10.2018"
"AP";"PSDB";"45666";"FRANKLIN CARVALHO MACEDO";"DR. FRANKLIN MACEDO";"Deputado Estadual";"Cadastrado";"Aguardando julgamento";"7.10.2018"
"AP";"REDE";"18321";"GABRIEL BARBOSA ARAUJO DE ALMEIDA";"GABRIEL ALMEIDA";"Deputado Estadual";"Cadastrado";"Aguardando julgamento";"7.10.2018"
"AP";"PODE";"19345";"GEDSON NASCIMENTO DE OLIVEIRA";"GEDSON OLIVEIRA";"Deputado Estadual";"Cadastrado";"Aguardando julgamento";"7.10.2018"
"AP";"PSTU";"16123";"GENIVAL CRUZ DE ARAÚJO";"GENIVAL";"Deputado Estadual";"Cadastrado";"Aguardando julgamento";"7.10.2018"
"AP";"PODE";"19456";"GEOVANI NUNES DE ALMEIDA";"GEOVANI NUTRIÇÃO";"Deputado Estadual";"Cadastrado";"Aguardando julgamento";"7.10.2018"
"AP";"MDB";"152";"GEOVANI PINHEIRO BORGES";"GEOVANI BORGES";"Senador 1º Suplente";"Cadastrado";"Aguardando julgamento";"7.10.2018"
"AP";"PSDB";"45698";"GERSON DE OLIVEIRA MACIEL";"GERSON MACIEL";"Deputado Estadual";"Cadastrado";"Aguardando julgamento";"7.10.2018"
"AP";"PMB";"35000";"GERSON MAGNO PIRIS";"GERSON PIRES";"Deputado Estadual";"Cadastrado";"Aguardando julgamento";"7.10.2018"
"AP";"PSTU";"16";"GIANFRANCO GUSMÃO DE AZEVEDO";"GIANFRANCO";"Governador";"Cadastrado";"Aguardando julgamento";"7.10.2018"
